global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6075.319394281697	33.22997148474224	36909505.74253532	1104.2310048767822	13744.774394413433	38.91594200545842	188918823.15332317	1514.450542172203	5225.79617519147	21.18866131006962	448.9593681128412	27308945.664645795	6187.739297676322	9632.116858226926	1.003085	34.036736	0.109753853	0.0536705	0.0210455044	-0.0698603812	-0.0459109323	-0.2094555959	-0.0331688126	0.1360359476	-0.0550608585	-0.1392869534	0.0447619811	-0.1116393046	0.0217611333	-0.0432338689	-0.1067170453	-0.0193455085	0.076780612	-0.2132233797	0.0299218772	0.1663493291	-0.0595206485	0.0334975366	0.0758266705	-0.0027646672	0.0351409004	0.1614547967	-0.0467736154	0.0904306058	-0.0444372661	0.1405120619	0.0924603058	-0.0345321584	0.0192127977	0.0729847015	0.1408671696	0.0995346591	0.0806660284	-0.009959722	-0.072333532	-0.0725733242	0.1133352573	-0.0021981197	-0.0488359669	0.1323709377	0.0189268537	-0.0798109461	-0.0331115668	0.0270817948	-0.0897608532	-0.005217476	-0.0713571528	0.0160849047	-0.1015619705	0.0117048129	-0.0236875824	-0.1103471135	-0.0475565557	0.048281151	-0.0768637749	-0.0984522062	0.0352248568	-0.0653216279	-0.0354091255	0.1597821034	0.0734185533	-0.1387281114	-0.0600649086	0.115845204	-0.044907316	-0.0044916831	-0.0435313293	0.1334360583	0.0700646876	-0.02336768	0.1061650691	-0.0756478511	-0.1733975812	-0.0094898098	0.029189963	-0.0752321919	-0.1067107322	0.0687916522	-0.1172100338	-0.1976769525	0.030589699	-0.0717216651	0.0151754072	0.1046554441	-0.0539089195	0.112612903	-0.0595504627	0.074408302	0.0099904627	-0.0794816246	0.0768161355	0.1739173029	-0.0579076495	0.0290428612	0.0856868008	-0.0806896093	0.0407841185	-0.0410074225	0.0018992363	-0.0757393757	-0.0510089767	-0.0084250201	0.0828803657	-0.1081456141	-0.0580561356	0.0629951366	-0.0992729213	0.064185104	0.0284578913	0.0172871278	-0.0976380941	0.0296834549	0.0509054434	-0.1098273031	0.1220030341	0.0	0.155544	0.0041819999999999	1.7489123999999926e-05	0.0241939359359999	0.00371132	-0.03717488	0.0013819717030144	1.37738961424e-05	0.448832	-0.0120429999999999	0.0001450338489999	0.201450164224	0.00834824	-0.00065188	6.96931110976e-05	4.249475344000008e-07	-0.00011472	-0.00010760946	1.15797958814916e-08	1.31606784e-08	-0.00433629	0.00036759	1.88034109641e-05	1.3512240810000008e-07	0.0	0.0	0.0	0.0	0.0
6086.184273126655	10.864878844958184	37041639.00645423	118.04559231561988	13808.27883191784	63.50443750440718	190668564.2999903	4032.813582751157	5238.5456481297	12.7494729382297	162.54906020265148	27442360.507538617	6210.327222060081	9693.311192370022	0.965554	32.763252	0.0962565699999999	0.0541952	-0.017724618	-0.0571341103	0.0784146742	-0.1003046694	0.0443777136	0.1368790955	-0.1208867679	-0.078353344	0.0006924707	-0.0160286542	0.0441776002	0.0210531732	0.1068729621	-0.0157016082	0.0214568377	-0.0167056046	-0.1783880067	-0.0090101953	0.0454053961	-0.0234007475	0.0775754736	0.043769892	-0.0526316176	-0.0081622265	0.0695704584	0.1351614033	-0.0530717243	0.0208346282	-0.010783207	-0.0435548647	-0.2266446444	-0.0586202327	0.0552281804	-0.025772168	-0.0324416852	-0.0312005529	-0.0619044303	-0.0109605751	-0.1316645774	0.0358484853	-0.1061872763	0.0381418923	0.1472262564	-0.0097910937	-0.0852619363	0.0357537087	0.0947457782	-0.0077212907	-0.1021597777	-0.1281783364	0.1238838893	0.0947493043	-0.0181047106	-0.0640718754	-0.1204565128	-0.0464394713	-0.2366754444	0.0068035943	0.0382757501	-0.0381454975	-0.0354478531	-0.0186589799	-0.1415245742	0.1507952436	-0.0047635561	0.0446637103	0.0489305341	0.0415600958	0.0689539624	0.1967574417	0.0703543432	0.0751435286	0.0046380712	0.0672974273	0.0102482586	-0.0769556863	0.0944542369	-0.0592185451	0.1648122827	-0.0145021507	-0.1353401141	-0.0532907235	0.0011694732	-0.0393334617	-0.0251653812	0.0556567759	-0.0360435824	-0.1781518745	-0.0996571132	-0.0698421704	-0.0133193458	0.0813124486	0.1429515742	-0.0578024687	-0.0860600891	-0.1084023401	0.0442037385	0.1550205865	-0.0630362226	0.0620864761	0.0270657078	-0.0571253342	-0.0820495564	-0.0585995286	0.0096158694	-0.13365555	0.1608071387	0.0274592061	0.119171235	-0.1227343194	0.0391014556	-0.1239023727	-0.0994579802	0.0354671963	0.042578821	-0.1037513516	0.1238084399	0.0	0.148049	-0.007495	5.6175025000000025e-05	0.0219185064009999	-0.0391232	-0.0428345199999999	0.0018347961036303	0.0015306247782399	0.442769	-0.0060629999999999	3.675996899999982e-05	0.196044387361	0.00866644	0.0003181999999999	7.510718227359999e-05	1.0125123999999961e-07	-0.000150411	-3.569100000000001e-05	1.2738474810000004e-09	2.2623468921e-08	-0.00477968	-0.00044339	2.28453409024e-05	1.965946921000001e-07	0.0	0.0	0.0	0.0	0.0
6077.034991255454	-9.14928187120131	36930354.28494317	83.70935875869296	13773.595208841893	-34.68362307594725	189711924.97703236	1202.953709674381	5208.043782363462	-30.501865766237643	930.36381522158	27123720.03901472	6172.648529551766	9693.04682824995	0.891602	30.253901	0.0884316	0.0440997	-0.0401108022	-0.0604055042	0.0797867972	-0.1709796391	0.0962497756	0.1722894134	-0.0347223813	-0.098711104	0.1167643212	-0.0129170228	-0.015094627	-0.048175866	0.0245184928	-0.0049254679	0.0045764279	-0.1780281983	0.0610717884	0.121225637	0.0108197235	-0.095551863	0.0144659824	0.196458507	-0.0429517158	0.0161943838	-0.1690645434	0.1386867945	-0.0213172711	-0.0132167979	0.0664032954	0.0771370042	-0.0388834913	0.0653972416	0.0421468718	-0.0533206815	0.0238329816	0.1154895289	-0.1014394728	0.0465349273	-0.068990526	-0.0618266521	0.09424362	-0.1597367399	-0.0289475497	-0.122949582	0.0279049865	0.0055453399	0.0177019047	0.011680899	-0.1187180588	-0.1072488146	0.1286098937	-0.0962412388	0.0121213355	-0.0142829458	0.1085892337	0.091982396	-0.0622815334	0.0617442022	0.0408319167	-0.0296214111	-0.0567410306	0.0911850803	-0.0733511247	-0.1059951517	-0.0005175667	-0.0979746298	-0.1440096783	-0.1339917931	0.0264971173	0.1285801303	0.1637093268	-0.1132215189	0.0804119075	0.0456642197	-0.0297378126	-0.0594561805	0.1381020598	-0.0864245239	-0.0169341358	-0.0634327126	-0.0542289334	-0.0171983266	-0.1619644204	-0.0586259404	0.0603533656	-0.0365604974	-0.0727259933	0.0183628053	-0.0038584558	0.0695912057	-0.0253840426	0.1890359671	0.0747641802	-0.1034138914	-0.0201331913	0.0628127771	-0.0890882361	-0.0818116748	-0.0027856756	0.0442100863	0.0421647905	0.0358424905	0.1520009922	0.0682167142	-0.0539794888	-0.0197471298	-0.0888605362	0.0871670372	0.1102290193	-0.0670749657	-0.1948721932	0.0280981061	-0.1012197857	0.0411681025	0.0340285022	-0.0967067016	0.1238084399	0.0	0.151706	0.003657	1.3373649000000157e-05	0.023014710436	-0.0477452	-0.008622	7.433888400000008e-05	0.00227960412304	0.429871	-0.012898	0.000166358404	0.184789076641	0.00790889	-0.0007575499999999	6.25505410321e-05	5.738820024999987e-07	5.1761e-05	0.000202172	4.0873517584e-08	2.679201121e-09	-0.00447431	0.00030537	2.00194499761e-05	9.32508369000001e-08	0.0	0.0	0.0	0.0	0.0
6082.185371432447	5.150380176993167	36992978.89246685	26.52641596756417	13772.57171181911	-1.0234970227829765	189683731.55719995	1.0475461556456165	5219.993319638042	11.949537274579598	142.7914410765672	27248330.25706578	6173.074473111687	9717.322789430806	0.987331	33.502171	0.08108065	0.0402234	-0.0222866685	0.08025877	0.1630268628	-0.1008785134	0.0908891288	0.1444322685	0.0492907884	0.0380727689	0.1180599043	0.0405304004	-0.1103029423	0.1336452717	0.0552690784	-0.0386215607	-0.0166663483	-0.1583326416	-0.0258419617	0.030233804	0.0440336973	0.045517442	-0.0057298907	0.0507418547	0.1647932817	-0.0158321918	0.0220884968	0.1544991428	-0.0575253972	0.0319506473	0.0760575868	-0.0236457762	-0.0583248935	0.1378172542	0.0831495298	-0.0984421027	-0.0478622122	-0.0476042106	-0.1340377447	0.0517362545	0.0678406811	0.0662218729	0.0014710643	-0.0788217091	0.0224541796	-0.0283684923	0.0261689649	-0.0371064455	-0.0996855613	-0.0228122638	0.0953597682	0.0118163421	0.0414316118	0.0793205854	-0.0531158298	0.0016364701	-0.0262222172	0.0025435626	0.0843351655	0.0373442482	0.0108627168	0.0212057192	-0.0323816265	0.0582869101	0.1157314587	-0.0254670243	-0.0541993581	-0.1158850851	-0.096648522	0.093212656	0.0689509582	0.0201245021	0.1502506458	-0.0229456616	-0.0336482689	0.1595450712	-0.0363560726	-0.0187859247	0.0392655798	-0.0155122123	-0.0433945058	-0.1236229228	-0.1193399263	-0.1420291604	0.0465659045	0.0154074897	-0.0494412554	0.0664819444	0.1479681258	0.0256443889	0.0175528264	0.017075379	-0.0542064121	0.0443510973	-0.0212616194	-0.0384387594	0.0841625398	-0.0370851925	0.0252703793	-0.0395047528	0.050652555	0.0481400613	-0.0386615915	0.0181987032	-0.0037648323	0.0447904439	-0.0025628657	-0.0488263641	-0.0318809419	0.0013602687	0.0146538804	0.1334344878	-0.0910540889	0.1147597581	-0.1029224817	0.0467728586	0.0252994078	-0.0887591272	0.1220030341	0.0	0.150502	-0.001204	1.4496160000000257e-06	0.0226508520039999	-0.0610084	-0.0132631999999999	0.0001759124742399	0.0037220248705599	0.412491	-0.01738	0.0003020644	0.170148825081	0.00720162	-0.00070727	5.18633306244e-05	5.002308529000005e-07	-0.000136078	-0.000187839	3.5283489921e-08	1.8517222084000004e-08	-0.00438475	8.955999999999981e-05	1.92260325625e-05	8.020993599999966e-09	0.0	0.0	0.0	0.0	0.0
6100.189909705438	18.00453827299134	37212316.93447205	324.16339842361	13766.211894831533	-6.359816987576778	189508589.9334012	40.44727211547016	5233.371313454855	13.377993816813614	178.9707185627033	27388175.3044922	6177.844766180505	9735.89643182287	1.007277	34.178989	0.1532206	0.0912228	0.0047649543	0.1748069183	0.1242006374	-0.0234917905	0.0167913646	0.07682365	0.1183405561	0.0876399571	0.0343111153	0.0258548714	-0.1237231287	0.1188939186	0.0102444692	-0.0875129823	-0.1546971805	0.0271628763	-0.0776714058	0.0872964759	-0.0376252256	0.0279162073	-0.1818961609	-0.0522573569	0.1814956178	0.1652251073	-0.0060729029	-0.0204558956	-0.1047290612	0.0422495826	0.0157418963	-0.0504710433	-0.0025187609	0.0063954076	-0.0549443219	-0.0636309867	-0.0768851894	-0.0459411231	-0.0903755649	0.0253141331	-0.0711406205	-0.0599006119	0.0476725252	0.065759915	-0.0382615079	-0.0531189546	0.0060375619	-0.1707568286	0.0036665781	0.0741610179	0.015253313	-0.0132660644	0.0316003436	-0.0049038777	0.0140143074	-0.0169091569	0.0146540651	0.0139264235	-0.0138666324	-0.0177989969	0.0176711657	0.0469373751	-0.1038134968	-0.165324731	0.1272819506	-0.1625744283	0.0137883083	0.0872510243	0.1362741204	-0.0905892935	0.030254675	-0.1240370908	0.0756690005	0.0592383895	-0.0159060772	0.0047464017	-0.0373740197	-0.0197650527	0.0011567829	0.0264394523	0.0797860674	-0.1162156692	0.0614013553	-0.0099399301	0.002965822	-0.0043885636	-0.0601864663	-0.0225822016	0.122415995	-0.0370897042	-0.1634691463	0.0705402338	-0.0730568145	0.0606815904	-0.0776835772	-0.0242033783	-0.0172097934	-0.0362224958	-0.0182943122	-0.0339569577	-0.015331339	-0.0883856336	-0.0409958284	-0.0160502518	0.0188779942	0.0753878839	-0.0510762059	-0.0505109816	0.1525418576	0.0715180991	-0.2346271444	-0.0315083108	-0.0355941699	0.0252451383	-0.1045650739	0.0522683746	0.0164373979	-0.0799828327	0.1184185493	0.0	0.146222	-0.00428	1.831840000000005e-05	0.021380873284	-0.0984772	-0.0374688	0.00140391097344	0.00969775891984	0.416548	0.0040569999999999	1.6459248999999814e-05	0.1735122363039999	0.00866678	0.00146516	7.51130755684e-05	2.1466938256000022e-06	0.000515888	0.000651966	4.2505966515600004e-07	2.661404285440001e-07	-0.00441592	-3.11700000000005e-05	1.95003494464e-05	9.71568900000031e-10	0.0	0.0	0.0	0.0	0.0
6081.172932278136	-19.016977427302663	36980664.23227226	361.645430470539	13699.606352056842	-66.60554277469055	187679214.20131615	4436.2983283111325	5232.316581007973	-1.0547324468825536	1.1124605345068588	27377136.80389096	6181.972296677288	9734.5608581758	0.98764	33.512657	0.06077315	0.0286897	0.0841136582	0.1522447352	0.0410477282	0.0074409035	-0.0423896087	-0.005341896	0.1721116739	-0.0021698477	0.1051096594	-0.026192025	-0.1328110386	0.0834381998	0.0552962461	-0.0199889681	0.042213669	0.1686387679	0.0418039815	-0.1073053405	0.1114632005	-0.0156811678	-0.0674843732	-0.04281339	0.0952728956	-0.0979573167	0.1657781929	-0.1088872175	-0.1076501834	-0.0557239115	0.0248590821	0.0483161539	-0.0216536506	0.1842806302	0.0373949279	-0.1668302663	0.0142537122	-0.0566133592	-0.0348236394	-0.1228029684	-0.0722343396	0.0281694837	-0.0211746434	0.0160841827	0.0167968057	-0.0532237277	0.001385339	0.0565303023	-0.1430438388	-0.0879908947	0.134062116	0.0959553728	0.0664786962	-0.0806959871	0.0871343447	0.0301612148	0.0129180029	0.1200763684	0.0511779716	-0.0135924508	-0.0278886447	-0.0073660776	0.0380855441	-0.172615258	0.0297523655	0.0157182661	-0.0609590926	0.0298862606	-0.0318580755	0.0252651293	-0.0756417121	-0.0908190333	0.064079248	0.1155558156	-0.1514460152	0.0947006507	0.1070322686	0.0652285883	0.0192954445	0.0106409763	-0.0999467633	-0.0325645465	-0.0135529089	-0.115228193	-0.0610692065	0.1246632057	-0.1943644128	-0.0194324401	-0.0089986061	-0.0840817995	-0.0274248004	-0.008192952	-0.0620336166	-0.0564510043	0.0169049992	0.0216003829	0.1440064763	0.0727290786	0.0100661048	-0.1728392096	0.0223709664	-0.0191401255	-0.0072347728	0.161460853	0.0344065074	-0.0245936938	-0.0828921785	0.1067184291	0.039449003	-0.038413068	-0.0945109358	0.0113812303	0.0102889493	-0.0275913191	-0.106146603	0.0576418153	0.0074890309	-0.0704597601	0.1131072554	0.0	0.147899	0.001677	2.81232900000004e-06	0.021874114201	-0.0802241	0.0182530999999999	0.0003331756596099	0.00643590622081	0.426911	0.010363	0.000107391769	0.182253001921	0.00903424	0.00036746	8.161749237760001e-05	1.350268516e-07	0.0007277889999999	0.0002119009999998	4.49020338009576e-08	5.296768285208544e-07	-0.00438568	3.0239999999999954e-05	1.92341890624e-05	9.144575999999971e-10	0.0	0.0	0.0	0.0	0.0
6077.515566303668	-3.657365974468121	36936195.45866339	13.376325871197148	13715.429736974053	15.823384917210204	188113012.8698721	250.37951023819545	5230.871514505946	-1.445066502026748	2.088217195279821	27362016.80126973	6181.72222658727	9675.09512919239	0.991887	33.656773	0.0738001999999999	0.0377166	0.1077500794	-0.0385721165	0.0261349148	0.0465831109	-0.0763001629	-0.041774293	0.107614408	-0.0272307273	-0.0171164016	-0.1424644179	0.0356478652	0.0961523417	-0.0103872222	-0.0291786727	-0.0148595108	0.0462164241	-0.0684330267	-0.1119589116	0.0388508816	0.0786044094	-0.0248653608	-0.029273495	0.1094325206	-0.0284887855	0.0643362536	-0.0607853104	-0.0108037558	-0.204282555	0.0911492538	-0.0748777406	0.0222207816	-0.0761156582	0.085169252	0.0018421447	-0.0104149746	0.0100081297	0.0995895175	0.0676112139	0.0416727342	-0.0573195478	-0.0899122974	-0.0421836194	-0.0093960967	0.1348419611	0.0668059235	-0.0373898674	-0.0909493075	-0.095985564	-0.0797530346	-0.0166830752	0.0027468869	0.1022999026	-0.0280137046	-0.0603690472	-0.0536885538	0.1119804323	-0.0490782168	-0.0492401809	0.1422159707	0.1464441421	0.032855774	-0.0279683363	0.0233353306	-0.0799982878	0.0916750188	0.0363781319	-0.0294195119	-0.0834273603	-0.0044505466	-0.0897920021	-0.0061761638	0.0787675307	-0.0121674703	0.118852116	0.0415746367	-0.0006589042	-0.0614200221	0.1815238913	0.0054864004	0.0180349197	-0.0859607773	0.0689196626	0.0782030294	-0.0717285228	0.0647871377	-0.0059158683	-0.0292201307	-0.0748882651	0.0325129838	-0.1138819993	0.1022023496	0.1101397019	0.1258592938	-0.020486855	0.0418577011	0.0813200823	0.1034631161	-0.052899206	-0.0694918337	-0.1580269332	-0.014739364	0.0439585587	0.1154810206	-0.062980363	0.0548995693	-0.0717892831	-0.0011562526	0.0859151507	0.1070054197	0.0513464161	-0.1159587207	0.1306019219	-0.1076661454	0.0628806309	-0.0014986813	-0.0602788237	0.106146603	0.0	0.14119	-0.0067089999999999	4.501068099999991e-05	0.0199346161	-0.0548407	0.0253834	0.00064431699556	0.0030075023764899	0.408058	-0.018853	0.000355435609	0.1665113313639999	0.00929774	0.0002634999999999	8.64479691076e-05	6.943224999999992e-08	0.0008419849999999	0.000114196	1.3040726416e-08	7.089387402248316e-07	-0.00446508	-7.939999999999944e-05	1.99369394064e-05	6.30435999999991e-09	0.0	0.0	0.0	0.0	0.0
6073.437052838637	-4.078513465030483	36886637.63479327	16.634272084434954	13701.83892107958	-13.590815894473051	187740389.8192112	184.71027667746137	5224.444124464286	-6.427390041660146	41.31134274763202	27294816.4096494	6182.477108496369	9650.822835490657	0.993003	33.694637	0.0844091	0.0515292	-0.0358359898	-0.0627732567	0.0989054458	0.0988600534	-0.0300003996	-0.0921897009	0.0782695198	-0.0909714086	0.0205333148	-0.0221681019	0.0614201202	0.0325453739	0.1340746019	-0.067038961	0.0132694839	0.047783341	0.1222522753	-0.0278844143	0.1155537439	0.059639444	-0.0910637617	0.0357350261	0.0805711528	-0.0289301442	0.0276785933	-0.0167605234	-0.0466446746	0.0040647487	0.1268528129	-0.0284497632	-0.0808053549	-0.0243194627	0.082514071	-0.0232577239	-0.0382619588	-0.0325659473	-0.1576642738	0.0998942203	-0.0839007776	0.0498633142	-0.1050895783	-0.0170803627	0.0776442035	-0.0460264929	-0.0202205676	-0.0894238084	0.104042441	0.0907757727	-0.0132271775	-0.0407242133	-0.0440493753	-0.0462525025	0.0675050821	0.0064810021	-0.1431846191	0.039320038	-0.0536349331	0.0549872296	-0.0661235718	0.1126215891	0.1678092658	0.0460780701	0.0710333255	-0.0699912203	0.0160957497	0.0548964888	0.054676345	-0.0503185611	-0.1084236991	-0.0383359912	-0.027598708	0.0516964508	0.0440450339	0.0755629833	-0.0553174381	0.0005827917	0.0631676093	0.0069241362	0.0117259444	0.0200851885	-0.0839411548	-0.0664021064	-0.06176943	-0.0708815331	0.0305355516	0.0339273508	0.0459387867	-0.0842722422	-0.0074665267	-0.0006478661	-0.1769946222	0.067757653	0.0109004965	-0.0112272529	-0.1261201133	-0.2775529406	-0.0027426432	-0.0309846726	-0.1163732016	-0.0286055886	0.048757958	0.0366622509	-0.1325910764	-0.0986142361	0.0769154026	0.0740234228	-0.0395152598	-0.0545637027	-0.0424735239	0.0303444933	0.0325144817	-0.0046797515	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	0.142751	0.0015609999999999	2.436720999999934e-06	0.0203778480009999	-0.0103675	0.0444732	0.0019778655182399	0.00010748505625	0.394462	-0.0135959999999999	0.0001848512159999	0.155600269444	0.00966369	0.00036595	9.33869044161e-05	1.339194025000002e-07	0.000791307	-5.06779999999e-05	2.568259683989864e-09	6.26166768249e-07	-0.00454403	-7.895000000000037e-05	2.06482086409e-05	6.233102500000059e-09	0.0	0.0	0.0	0.0	0.0
6081.163320165714	7.726267327077039	36980547.32652889	59.69520680945818	13733.559391770516	31.72047069093605	188610653.56728813	1006.1882608545332	5227.221309741744	2.777185277458557	7.712758065332562	27323842.6210182	6178.337761500827	9610.735760566677	1.040505	35.306492	0.06479535	0.0430509	-0.1213827174	0.0724696623	0.047836911	0.0767188228	-0.0773548116	-0.0701190134	0.02814495	-0.0231494721	-0.1182012758	0.2761232378	0.0163718643	-0.0552061571	-0.097467883	-0.038340433	0.005099605	-0.0437245454	-0.0031407393	-0.1517104566	-0.0338598346	0.0501451136	-0.0246793107	0.0044699145	0.1160423354	-0.1504272984	-0.0152703611	0.0428047022	-0.0475012913	-0.0636412552	0.0108409771	0.0952873036	0.0750206539	-0.0546476361	0.079557087	0.0737961508	0.0251946166	0.0089791483	0.158244256	0.0411163484	-0.1765831886	-0.0318383336	-0.0638743495	-0.058761462	0.0018979894	0.1631245843	0.0503844417	-0.0114789436	-0.1092317186	-0.0043399512	0.0944922029	-0.0213532405	0.1165511355	0.021781322	-0.0665659403	0.0619737649	0.0862733698	0.1115686727	0.1609913654	-0.0727301393	0.0187548837	-0.0103622257	0.0858739045	0.0969041771	-0.0047128756	-0.0038320656	0.0261695748	0.0347618694	0.156547311	-0.0418883787	0.0711003861	-0.0546330448	0.0107559919	-0.0158527837	0.0366135725	0.0525562458	-0.0429928979	0.1147694698	-0.0769593914	-0.0334664553	-0.0428027878	0.0545304601	-0.0561276196	0.1674895623	0.0945089763	-0.0434190898	-0.0152268961	-0.1715501079	-0.0284341925	-0.1357808824	0.0058668217	-0.0405439705	0.0627249917	0.0416347209	0.0103807089	-0.0316722832	0.1242932938	-0.0362509317	0.0320156468	-0.0632055483	-0.0495110402	-0.004101278	-0.1424440937	0.0550516842	0.0264949382	0.087454357	0.0025911957	0.0082422114	-0.149027137	-0.0402829051	-0.0897390095	-0.0689722659	0.0016292434	0.0407893272	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	0.140943	-0.0018079999999999	3.2688639999999145e-06	0.019864929249	0.0303883	0.0407558	0.00166103523364	0.00092344877689	0.391985	-0.002477	6.135529000000035e-06	0.153652240225	0.0096257	-3.7990000000001634e-05	9.265410049e-05	1.443240100000124e-09	0.000912758	0.0001214509999999	1.4750345400999993e-08	8.331271665639999e-07	-0.00477968	-0.0002356499999999	2.28453409024e-05	5.55309224999998e-08	0.0	0.0	0.0	0.0	0.0
6103.119696246584	21.95637608086963	37248070.02671299	482.0824506045841	13761.890756921091	28.331365150575948	189389637.20543015	802.6662512952693	5240.298995485493	13.077685743748589	171.02586441224508	27460733.562086266	6199.089731740178	9710.527867486804	0.931786	31.617422	0.0765785	0.0368669	-0.0306237455	0.107138692	-0.0203726265	0.079876654	-0.0880568679	-0.0212776188	-0.0037820511	0.0343007635	-0.1179758886	0.2746249907	0.0192449636	-0.1323948802	-0.0904006805	-0.0629943778	-0.0678428506	-0.0101102799	-0.062465895	-0.0288934192	-0.0187557973	-0.036488059	-0.1492496896	-0.1026426101	0.0112975738	0.0939454895	-0.0007207887	-0.0021696153	-0.0904039306	-0.0351110962	-0.0582385193	-0.0633672928	0.0727886571	-0.1818463302	-0.0313882584	-0.0318599543	-0.0536620773	0.0668862578	-0.0159654508	-0.139619722	0.076715579	0.0851518898	-0.0287464388	-0.1209707003	0.2375044117	-0.0777161749	-0.0139232245	0.1541700754	-0.0710809567	0.0722106414	0.0417821922	-0.0484578602	-0.0308846669	0.0745428893	0.0073883871	-0.1465755504	0.0273616652	0.0246709425	-0.0549624058	0.0092808185	-0.0483045189	0.1317307507	-0.0070894579	-0.12935069	-0.0373954845	0.0598406445	-0.0766039717	-0.1663295378	0.1383365902	0.0496829116	0.0302556706	0.0045291284	0.0345396072	0.0123958424	0.0923762196	-0.0233391559	-0.0212856187	-0.0077487647	-0.1035087799	0.0523883421	0.1194409665	0.0774019064	0.0604472744	0.0644496723	-0.0579428983	-0.0560512045	-0.2757914254	0.0416810664	0.0110594106	0.0317889644	0.1412842834	-0.1159788056	0.0235760783	-0.0109655742	0.2501112342	0.0170827461	0.0490109653	-0.0702551585	0.0163928365	0.0679859627	-0.0367358926	-0.0921054681	0.0796234976	-0.0766256162	-0.0613514816	-0.0015167506	-0.0976091116	0.0324989045	0.133337223	-0.0299683927	0.031417929	0.0155825538	-0.0550655173	0.000481701	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	0.141869	0.0009259999999999	8.574759999999674e-07	0.020126813161	0.0485099	0.0181216	0.00032839238656	0.00235321039801	0.404463	0.012478	0.000155700484	0.163590318369	0.0101595	0.0005338	0.00010321544025	2.84942440000001e-07	0.000950766	3.800800000000008e-05	1.4446080640000054e-09	9.03955986756e-07	-0.00510893	-0.00032925	2.61011657449e-05	1.0840556250000037e-07	0.0	0.0	0.0	0.0	0.0
